pid,ing_avg,outg_avg,ing_c,outg_c,ID_c,cond,story,group,storynum,resptype,rating
231,71,32.66666667,-0.90924092,-10.47854785,9.896551733,neutral,pos,ingrp,11,howgood,0.53
231,71,32.66666667,-0.90924092,-10.47854785,9.896551733,neutral,pos,outgrp,12,howgood,0.33
231,71,32.66666667,-0.90924092,-10.47854785,9.896551733,neutral,pos,outgrp,13,howgood,0.55
231,71,32.66666667,-0.90924092,-10.47854785,9.896551733,neutral,pos,outgrp,14,howgood,0.7
231,71,32.66666667,-0.90924092,-10.47854785,9.896551733,neutral,pos,ingrp,15,howgood,0.62
231,71,32.66666667,-0.90924092,-10.47854785,9.896551733,neutral,pos,outgrp,16,howgood,0.86
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,neg,ingrp,1,howgood,0.26
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,neg,outgrp,2,howgood,0
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,neg,outgrp,3,howgood,0.18
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,neg,outgrp,4,howgood,0.49
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,neg,ingrp,5,howgood,0
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,neg,ingrp,6,howgood,0
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,neg,ingrp,7,howgood,0
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,neg,outgrp,8,howgood,0
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,pos,ingrp,9,howgood,0.72
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,pos,outgrp,10,howgood,0.19
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,pos,ingrp,11,howgood,0.5
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,pos,ingrp,12,howgood,0.6
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,pos,outgrp,13,howgood,0.68
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,pos,ingrp,14,howgood,0.68
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,pos,outgrp,15,howgood,0.76
233,25,28.66666667,-46.90924092,-14.47854785,-32.10344827,neutral,pos,outgrp,16,howgood,0.89
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,neg,ingrp,1,howgood,0.31
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,neg,outgrp,2,howgood,0.34
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,neg,ingrp,3,howgood,0.56
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,neg,ingrp,4,howgood,0.38
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,neg,ingrp,5,howgood,0.23
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,neg,outgrp,6,howgood,0.38
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,neg,outgrp,7,howgood,0.25
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,neg,outgrp,8,howgood,0.35
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,pos,ingrp,9,howgood,0.73
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,pos,ingrp,10,howgood,0.61
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,pos,ingrp,11,howgood,0.76
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,pos,outgrp,12,howgood,0.65
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,pos,outgrp,13,howgood,0.63
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,pos,ingrp,14,howgood,0.76
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,pos,outgrp,15,howgood,0.33
234,66,31.66666667,-5.90924092,-11.47854785,5.896551733,neutral,pos,outgrp,16,howgood,0.31
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,neg,ingrp,1,howgood,0.2
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,neg,outgrp,2,howgood,0.18
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,neg,ingrp,3,howgood,0.16
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,neg,outgrp,4,howgood,0.18
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,neg,outgrp,5,howgood,0.21
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,neg,outgrp,6,howgood,0.25
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,neg,ingrp,7,howgood,0.19
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,neg,ingrp,8,howgood,0.2
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,pos,ingrp,9,howgood,0.7
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,pos,outgrp,10,howgood,0.65
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,pos,outgrp,11,howgood,0.75
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,pos,ingrp,12,howgood,0.76
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,pos,outgrp,13,howgood,0.79
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,pos,ingrp,14,howgood,0.69
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,pos,ingrp,15,howgood,0.67
235,75.33333333,57.66666667,3.424092413,14.52145215,-10.77011493,cooperate,pos,outgrp,16,howgood,0.76
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,neg,ingrp,1,howgood,0.14
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,neg,ingrp,2,howgood,0.23
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,neg,outgrp,3,howgood,0.26
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,neg,outgrp,4,howgood,0.34
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,neg,outgrp,5,howgood,0.5
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,neg,outgrp,6,howgood,0.59
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,neg,ingrp,7,howgood,0.19
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,neg,ingrp,8,howgood,0.2
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,pos,outgrp,9,howgood,0.48
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,pos,ingrp,10,howgood,0.5
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,pos,outgrp,11,howgood,0.5
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,pos,outgrp,12,howgood,0.52
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,pos,ingrp,13,howgood,0.72
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,pos,ingrp,14,howgood,0.55
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,pos,ingrp,15,howgood,0.57
239,35.33333333,34,-36.57590759,-9.14521452,-27.10344827,compete,pos,outgrp,16,howgood,0.5
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,neg,outgrp,1,howgood,0.42
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,neg,outgrp,2,howgood,0.42
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,neg,ingrp,3,howgood,0.4
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,neg,outgrp,4,howgood,0.39
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,neg,ingrp,5,howgood,0.46
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,neg,ingrp,6,howgood,0.41
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,neg,ingrp,7,howgood,0.46
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,neg,outgrp,8,howgood,0.43
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,pos,outgrp,9,howgood,0.56
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,pos,outgrp,10,howgood,0.69
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,pos,ingrp,11,howgood,0.68
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,pos,outgrp,12,howgood,0.59
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,pos,ingrp,13,howgood,0.73
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,pos,ingrp,14,howgood,0.58
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,pos,ingrp,15,howgood,0.62
241,54.66666667,53.66666667,-17.24257425,10.52145215,-27.4367816,cooperate,pos,outgrp,16,howgood,0.58
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,neg,outgrp,1,howgood,0
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,neg,ingrp,2,howgood,0
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,neg,outgrp,3,howgood,0
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,neg,ingrp,4,howgood,0.35
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,neg,ingrp,5,howgood,0
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,neg,outgrp,6,howgood,0
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,neg,outgrp,7,howgood,0
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,neg,ingrp,8,howgood,0
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,pos,ingrp,9,howgood,0.58
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,pos,ingrp,10,howgood,0.5
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,pos,outgrp,11,howgood,0.5
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,pos,ingrp,12,howgood,0.66
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,pos,outgrp,13,howgood,0.68
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,pos,outgrp,14,howgood,0.62
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,pos,outgrp,15,howgood,0.57
242,45,0,-26.90924092,-43.14521452,16.5632184,neutral,pos,ingrp,16,howgood,0.81
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,neg,outgrp,1,howgood,0.01
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,neg,outgrp,2,howgood,0.31
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,neg,ingrp,3,howgood,0.17
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,neg,ingrp,4,howgood,0
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,neg,ingrp,5,howgood,0.14
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,neg,outgrp,6,howgood,0.19
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,neg,ingrp,7,howgood,0.01
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,neg,outgrp,8,howgood,0.23
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,pos,ingrp,9,howgood,1
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,pos,outgrp,10,howgood,0.98
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,pos,ingrp,11,howgood,1
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,pos,outgrp,12,howgood,0.99
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,pos,ingrp,13,howgood,1
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,pos,outgrp,14,howgood,0.99
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,pos,outgrp,15,howgood,1
243,99.66666667,24.66666667,27.75742575,-18.47854785,46.5632184,compete,pos,ingrp,16,howgood,0.99
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,neg,ingrp,1,howgood,0.28
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,neg,ingrp,2,howgood,0
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,neg,ingrp,3,howgood,0
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,neg,outgrp,4,howgood,0
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,neg,outgrp,5,howgood,0.28
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,neg,ingrp,6,howgood,0.12
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,neg,outgrp,7,howgood,0
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,neg,outgrp,8,howgood,0
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,pos,ingrp,9,howgood,0.69
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,pos,outgrp,10,howgood,0.51
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,pos,outgrp,11,howgood,0.47
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,pos,outgrp,12,howgood,0.57
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,pos,ingrp,13,howgood,0.59
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,pos,ingrp,14,howgood,0.6
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,pos,ingrp,15,howgood,0.71
244,62,2.666666667,-9.90924092,-40.47854785,30.89655173,compete,pos,outgrp,16,howgood,0.91
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,neg,ingrp,1,howgood,0.09
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,neg,outgrp,2,howgood,0.71
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,neg,outgrp,3,howgood,0.4
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,neg,outgrp,4,howgood,0.53
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,neg,outgrp,5,howgood,0.12
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,neg,ingrp,6,howgood,0.13
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,neg,ingrp,7,howgood,0
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,neg,ingrp,8,howgood,0.22
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,pos,ingrp,9,howgood,0.7
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,pos,ingrp,10,howgood,0.23
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,pos,outgrp,11,howgood,0.25
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,pos,ingrp,12,howgood,0.73
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,pos,outgrp,13,howgood,0.32
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,pos,ingrp,14,howgood,0.61
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,pos,outgrp,15,howgood,0.12
245,87.33333333,13.33333333,15.42409241,-29.81188119,45.5632184,compete,pos,outgrp,16,howgood,0.49
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,neg,outgrp,1,howgood,0
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,neg,outgrp,2,howgood,0
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,neg,outgrp,3,howgood,0.5
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,neg,ingrp,4,howgood,0
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,neg,ingrp,5,howgood,0
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,neg,ingrp,6,howgood,0
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,neg,ingrp,7,howgood,0
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,neg,outgrp,8,howgood,0
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,pos,outgrp,9,howgood,0.59
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,pos,ingrp,10,howgood,0
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,pos,ingrp,11,howgood,0.45
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,pos,ingrp,12,howgood,0.5
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,pos,outgrp,13,howgood,0.5
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,pos,outgrp,14,howgood,0.56
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,pos,ingrp,15,howgood,0.5
246,50,50,-21.90924092,6.85478548,-28.4367816,neutral,pos,outgrp,16,howgood,0.74
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,neg,ingrp,1,howgood,0.12
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,neg,outgrp,2,howgood,0.17
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,neg,ingrp,3,howgood,0.12
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,neg,ingrp,4,howgood,0.18
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,neg,ingrp,5,howgood,0.36
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,neg,outgrp,6,howgood,0.19
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,neg,outgrp,7,howgood,0.33
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,neg,outgrp,8,howgood,0.22
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,pos,ingrp,9,howgood,0.62
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,pos,outgrp,10,howgood,0.52
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,pos,ingrp,11,howgood,0.64
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,pos,outgrp,12,howgood,0.57
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,pos,ingrp,13,howgood,0.8
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,pos,ingrp,14,howgood,0.8
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,pos,outgrp,15,howgood,0.66
247,84.33333333,46.66666667,12.42409241,3.521452147,9.229885067,neutral,pos,outgrp,16,howgood,0.68
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,neg,ingrp,1,howgood,0.31
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,neg,outgrp,2,howgood,0.36
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,neg,outgrp,3,howgood,0.42
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,neg,outgrp,4,howgood,0.35
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,neg,ingrp,5,howgood,0.14
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,neg,ingrp,6,howgood,0.2
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,neg,ingrp,7,howgood,0.31
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,neg,outgrp,8,howgood,0.42
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,pos,outgrp,9,howgood,0.56
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,pos,ingrp,10,howgood,0.58
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,pos,ingrp,11,howgood,0.63
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,pos,outgrp,12,howgood,0.64
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,pos,ingrp,13,howgood,0.61
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,pos,outgrp,14,howgood,0.56
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,pos,ingrp,15,howgood,0.7
248,6.666666667,3.666666667,-65.24257425,-39.47854785,-25.4367816,cooperate,pos,outgrp,16,howgood,0.65
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,neg,outgrp,1,howgood,0.33
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,neg,ingrp,2,howgood,0.06
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,neg,ingrp,3,howgood,0.36
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,neg,outgrp,4,howgood,0.15
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,neg,ingrp,5,howgood,0.42
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,neg,ingrp,6,howgood,0.37
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,neg,outgrp,7,howgood,0.46
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,neg,outgrp,8,howgood,0.43
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,pos,outgrp,9,howgood,0.79
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,pos,ingrp,10,howgood,0.52
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,pos,ingrp,11,howgood,0.56
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,pos,outgrp,12,howgood,0.26
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,pos,outgrp,13,howgood,0.27
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,pos,ingrp,14,howgood,0.57
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,pos,outgrp,15,howgood,0.58
249,68.66666667,53.33333333,-3.242574253,10.18811881,-13.10344827,compete,pos,ingrp,16,howgood,0.6
250,100,0,28.09075908,-43.14521452,71.5632184,compete,neg,ingrp,1,howgood,0
250,100,0,28.09075908,-43.14521452,71.5632184,compete,neg,outgrp,2,howgood,1
250,100,0,28.09075908,-43.14521452,71.5632184,compete,neg,ingrp,3,howgood,0
250,100,0,28.09075908,-43.14521452,71.5632184,compete,neg,ingrp,4,howgood,0
250,100,0,28.09075908,-43.14521452,71.5632184,compete,neg,outgrp,5,howgood,1
250,100,0,28.09075908,-43.14521452,71.5632184,compete,neg,outgrp,6,howgood,1
250,100,0,28.09075908,-43.14521452,71.5632184,compete,neg,outgrp,7,howgood,1
250,100,0,28.09075908,-43.14521452,71.5632184,compete,neg,ingrp,8,howgood,0
250,100,0,28.09075908,-43.14521452,71.5632184,compete,pos,outgrp,9,howgood,0
250,100,0,28.09075908,-43.14521452,71.5632184,compete,pos,ingrp,10,howgood,1
250,100,0,28.09075908,-43.14521452,71.5632184,compete,pos,ingrp,11,howgood,1
250,100,0,28.09075908,-43.14521452,71.5632184,compete,pos,outgrp,12,howgood,0
250,100,0,28.09075908,-43.14521452,71.5632184,compete,pos,outgrp,13,howgood,0
250,100,0,28.09075908,-43.14521452,71.5632184,compete,pos,ingrp,14,howgood,1
250,100,0,28.09075908,-43.14521452,71.5632184,compete,pos,ingrp,15,howgood,1
250,100,0,28.09075908,-43.14521452,71.5632184,compete,pos,outgrp,16,howgood,0
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,neg,ingrp,1,howgood,0.32
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,neg,outgrp,2,howgood,0.41
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,neg,ingrp,3,howgood,0.31
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,neg,ingrp,4,howgood,0.27
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,neg,outgrp,5,howgood,0.33
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,neg,ingrp,6,howgood,0.36
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,neg,outgrp,7,howgood,0.27
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,neg,outgrp,8,howgood,0.4
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,pos,outgrp,9,howgood,0.78
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,pos,ingrp,10,howgood,0.58
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,pos,outgrp,11,howgood,0.96
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,pos,ingrp,12,howgood,0.98
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,pos,outgrp,13,howgood,0.78
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,pos,ingrp,14,howgood,0.56
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,pos,ingrp,15,howgood,0.6
253,96.66666667,90.66666667,24.75742575,47.52145215,-22.4367816,cooperate,pos,outgrp,16,howgood,0.92
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,neg,ingrp,1,howgood,0.13
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,neg,ingrp,2,howgood,0
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,neg,outgrp,3,howgood,0.02
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,neg,outgrp,4,howgood,0.03
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,neg,outgrp,5,howgood,0.04
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,neg,ingrp,6,howgood,0.01
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,neg,outgrp,7,howgood,0.38
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,neg,ingrp,8,howgood,0
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,pos,outgrp,9,howgood,0.58
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,pos,ingrp,10,howgood,0.76
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,pos,ingrp,11,howgood,0.54
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,pos,outgrp,12,howgood,0.38
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,pos,ingrp,13,howgood,0.99
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,pos,outgrp,14,howgood,0.86
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,pos,ingrp,15,howgood,0.94
254,58.33333333,54.66666667,-13.57590759,11.52145215,-24.77011493,cooperate,pos,outgrp,16,howgood,0.76
258,86.66666667,70,14.75742575,26.85478548,-11.77011493,cooperate,neg,outgrp,1,howgood,0.26
258,86.66666667,70,14.75742575,26.85478548,-11.77011493,cooperate,neg,outgrp,2,howgood,0.4
