pid,ing_c,outg_c,ID_c,story,group,bef_aft,storynum,resptype,rating
31,-0.029156427,-0.079578231,0.050421773,pos,ingrp,before,16,howgood,0.53
31,-0.029156427,-0.079578231,0.050421773,pos,outgrp,before,17,howgood,0.936
31,-0.029156427,-0.079578231,0.050421773,pos,ingrp,before,18,howgood,0.602
31,-0.029156427,-0.079578231,0.050421773,pos,ingrp,after,19,howgood,0.664
31,-0.029156427,-0.079578231,0.050421773,pos,outgrp,after,20,howgood,0.912
31,-0.029156427,-0.079578231,0.050421773,pos,outgrp,after,21,howgood,0.7
31,-0.029156427,-0.079578231,0.050421773,pos,ingrp,after,22,howgood,0.618
31,-0.029156427,-0.079578231,0.050421773,pos,ingrp,after,23,howgood,1
31,-0.029156427,-0.079578231,0.050421773,pos,outgrp,after,24,howgood,0.754
32,-0.145156427,-0.006244898,-0.13891156,neg,outgrp,before,1,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,outgrp,before,2,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,ingrp,before,3,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,outgrp,before,4,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,ingrp,before,5,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,ingrp,before,6,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,ingrp,after,7,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,ingrp,after,8,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,outgrp,after,9,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,ingrp,after,10,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,outgrp,after,11,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,neg,outgrp,after,12,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,pos,outgrp,before,13,howgood,0.542
32,-0.145156427,-0.006244898,-0.13891156,pos,ingrp,before,14,howgood,0.604
32,-0.145156427,-0.006244898,-0.13891156,pos,outgrp,before,15,howgood,0.464
32,-0.145156427,-0.006244898,-0.13891156,pos,ingrp,before,16,howgood,0.52
32,-0.145156427,-0.006244898,-0.13891156,pos,ingrp,before,17,howgood,0.478
32,-0.145156427,-0.006244898,-0.13891156,pos,outgrp,before,18,howgood,0.522
32,-0.145156427,-0.006244898,-0.13891156,pos,ingrp,after,19,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,pos,ingrp,after,20,howgood,0.526
32,-0.145156427,-0.006244898,-0.13891156,pos,ingrp,after,21,howgood,0.51
32,-0.145156427,-0.006244898,-0.13891156,pos,outgrp,after,22,howgood,0.472
32,-0.145156427,-0.006244898,-0.13891156,pos,outgrp,after,23,howgood,0
32,-0.145156427,-0.006244898,-0.13891156,pos,outgrp,after,24,howgood,0.504
33,0.29151024,0.335088436,-0.043578227,neg,ingrp,before,1,howgood,0.942
33,0.29151024,0.335088436,-0.043578227,neg,outgrp,before,2,howgood,1
33,0.29151024,0.335088436,-0.043578227,neg,outgrp,before,3,howgood,0
33,0.29151024,0.335088436,-0.043578227,neg,ingrp,before,4,howgood,0.176
33,0.29151024,0.335088436,-0.043578227,neg,ingrp,before,5,howgood,0
33,0.29151024,0.335088436,-0.043578227,neg,outgrp,before,6,howgood,0
33,0.29151024,0.335088436,-0.043578227,neg,outgrp,after,7,howgood,0.1
33,0.29151024,0.335088436,-0.043578227,neg,outgrp,after,8,howgood,0
33,0.29151024,0.335088436,-0.043578227,neg,ingrp,after,9,howgood,0
33,0.29151024,0.335088436,-0.043578227,neg,ingrp,after,10,howgood,0.032
33,0.29151024,0.335088436,-0.043578227,neg,outgrp,after,11,howgood,0
33,0.29151024,0.335088436,-0.043578227,neg,ingrp,after,12,howgood,0.01
33,0.29151024,0.335088436,-0.043578227,pos,outgrp,before,13,howgood,0
33,0.29151024,0.335088436,-0.043578227,pos,ingrp,before,14,howgood,0
33,0.29151024,0.335088436,-0.043578227,pos,outgrp,before,15,howgood,0
33,0.29151024,0.335088436,-0.043578227,pos,ingrp,before,16,howgood,1
33,0.29151024,0.335088436,-0.043578227,pos,ingrp,before,17,howgood,0
33,0.29151024,0.335088436,-0.043578227,pos,outgrp,before,18,howgood,0
33,0.29151024,0.335088436,-0.043578227,pos,outgrp,after,19,howgood,1
33,0.29151024,0.335088436,-0.043578227,pos,ingrp,after,20,howgood,0.718
33,0.29151024,0.335088436,-0.043578227,pos,ingrp,after,21,howgood,0
33,0.29151024,0.335088436,-0.043578227,pos,outgrp,after,22,howgood,1
33,0.29151024,0.335088436,-0.043578227,pos,ingrp,after,23,howgood,0.75
33,0.29151024,0.335088436,-0.043578227,pos,outgrp,after,24,howgood,0.946
34,0.15351024,0.251088436,-0.097578227,neg,outgrp,before,1,howgood,0.834
34,0.15351024,0.251088436,-0.097578227,neg,outgrp,before,2,howgood,0.956
34,0.15351024,0.251088436,-0.097578227,neg,outgrp,before,3,howgood,0.198
34,0.15351024,0.251088436,-0.097578227,neg,ingrp,before,4,howgood,0.126
34,0.15351024,0.251088436,-0.097578227,neg,ingrp,before,5,howgood,0.03
34,0.15351024,0.251088436,-0.097578227,neg,ingrp,before,6,howgood,0.316
34,0.15351024,0.251088436,-0.097578227,neg,ingrp,after,7,howgood,0.052
34,0.15351024,0.251088436,-0.097578227,neg,outgrp,after,8,howgood,0.108
34,0.15351024,0.251088436,-0.097578227,neg,outgrp,after,9,howgood,0.078
34,0.15351024,0.251088436,-0.097578227,neg,ingrp,after,10,howgood,0.04
34,0.15351024,0.251088436,-0.097578227,neg,ingrp,after,11,howgood,0.386
34,0.15351024,0.251088436,-0.097578227,neg,outgrp,after,12,howgood,0.324
34,0.15351024,0.251088436,-0.097578227,pos,outgrp,before,13,howgood,0.894
34,0.15351024,0.251088436,-0.097578227,pos,outgrp,before,14,howgood,0.408
34,0.15351024,0.251088436,-0.097578227,pos,ingrp,before,15,howgood,0.888
34,0.15351024,0.251088436,-0.097578227,pos,ingrp,before,16,howgood,0.938
34,0.15351024,0.251088436,-0.097578227,pos,ingrp,before,17,howgood,0.958
34,0.15351024,0.251088436,-0.097578227,pos,outgrp,before,18,howgood,0.282
34,0.15351024,0.251088436,-0.097578227,pos,ingrp,after,19,howgood,0.95
34,0.15351024,0.251088436,-0.097578227,pos,outgrp,after,20,howgood,0.984
34,0.15351024,0.251088436,-0.097578227,pos,outgrp,after,21,howgood,0.944
34,0.15351024,0.251088436,-0.097578227,pos,outgrp,after,22,howgood,0.94
34,0.15351024,0.251088436,-0.097578227,pos,ingrp,after,23,howgood,0.982
34,0.15351024,0.251088436,-0.097578227,pos,ingrp,after,24,howgood,0.728
35,0.282843573,-0.254244898,0.53708844,neg,ingrp,before,1,howgood,0.504
35,0.282843573,-0.254244898,0.53708844,neg,outgrp,before,2,howgood,0.812
35,0.282843573,-0.254244898,0.53708844,neg,outgrp,before,3,howgood,0.322
35,0.282843573,-0.254244898,0.53708844,neg,ingrp,before,4,howgood,0.272
35,0.282843573,-0.254244898,0.53708844,neg,ingrp,before,5,howgood,0.25
35,0.282843573,-0.254244898,0.53708844,neg,outgrp,before,6,howgood,0.298
35,0.282843573,-0.254244898,0.53708844,neg,ingrp,after,7,howgood,0.236
35,0.282843573,-0.254244898,0.53708844,neg,outgrp,after,8,howgood,0.266
35,0.282843573,-0.254244898,0.53708844,neg,outgrp,after,9,howgood,0.24
35,0.282843573,-0.254244898,0.53708844,neg,ingrp,after,10,howgood,0.296
35,0.282843573,-0.254244898,0.53708844,neg,outgrp,after,11,howgood,0.254
35,0.282843573,-0.254244898,0.53708844,neg,ingrp,after,12,howgood,0.222
35,0.282843573,-0.254244898,0.53708844,pos,ingrp,before,13,howgood,0.856
35,0.282843573,-0.254244898,0.53708844,pos,outgrp,before,14,howgood,0.79
35,0.282843573,-0.254244898,0.53708844,pos,outgrp,before,15,howgood,0.776
35,0.282843573,-0.254244898,0.53708844,pos,ingrp,before,16,howgood,0.77
35,0.282843573,-0.254244898,0.53708844,pos,outgrp,before,17,howgood,0.788
35,0.282843573,-0.254244898,0.53708844,pos,ingrp,before,18,howgood,0.78
35,0.282843573,-0.254244898,0.53708844,pos,ingrp,after,19,howgood,0.782
35,0.282843573,-0.254244898,0.53708844,pos,outgrp,after,20,howgood,0.75
35,0.282843573,-0.254244898,0.53708844,pos,ingrp,after,21,howgood,0.786
35,0.282843573,-0.254244898,0.53708844,pos,ingrp,after,22,howgood,0.798
35,0.282843573,-0.254244898,0.53708844,pos,outgrp,after,23,howgood,0.79
35,0.282843573,-0.254244898,0.53708844,pos,outgrp,after,24,howgood,0.824
36,0.28951024,0.098421769,0.19108844,neg,ingrp,before,1,howgood,0.626
36,0.28951024,0.098421769,0.19108844,neg,outgrp,before,2,howgood,0.654
36,0.28951024,0.098421769,0.19108844,neg,ingrp,before,3,howgood,0.652
36,0.28951024,0.098421769,0.19108844,neg,outgrp,before,4,howgood,0.602
36,0.28951024,0.098421769,0.19108844,neg,ingrp,before,5,howgood,0.14
36,0.28951024,0.098421769,0.19108844,neg,outgrp,before,6,howgood,0
36,0.28951024,0.098421769,0.19108844,neg,outgrp,after,7,howgood,0.132
36,0.28951024,0.098421769,0.19108844,neg,outgrp,after,8,howgood,0.138
36,0.28951024,0.098421769,0.19108844,neg,ingrp,after,9,howgood,0
36,0.28951024,0.098421769,0.19108844,neg,outgrp,after,10,howgood,0.62
36,0.28951024,0.098421769,0.19108844,neg,ingrp,after,11,howgood,0
36,0.28951024,0.098421769,0.19108844,neg,ingrp,after,12,howgood,0.678
36,0.28951024,0.098421769,0.19108844,pos,outgrp,before,13,howgood,0.672
36,0.28951024,0.098421769,0.19108844,pos,outgrp,before,14,howgood,0.71
36,0.28951024,0.098421769,0.19108844,pos,ingrp,before,15,howgood,0.674
36,0.28951024,0.098421769,0.19108844,pos,outgrp,before,16,howgood,0.676
36,0.28951024,0.098421769,0.19108844,pos,ingrp,before,17,howgood,0.68
36,0.28951024,0.098421769,0.19108844,pos,ingrp,before,18,howgood,0.776
36,0.28951024,0.098421769,0.19108844,pos,outgrp,after,19,howgood,1
36,0.28951024,0.098421769,0.19108844,pos,outgrp,after,20,howgood,0.86
36,0.28951024,0.098421769,0.19108844,pos,outgrp,after,21,howgood,0.776
36,0.28951024,0.098421769,0.19108844,pos,ingrp,after,22,howgood,0.844
36,0.28951024,0.098421769,0.19108844,pos,ingrp,after,23,howgood,0.98
36,0.28951024,0.098421769,0.19108844,pos,ingrp,after,24,howgood,0.728
37,-0.103156427,0.030421769,-0.133578227,neg,ingrp,before,1,howgood,0.26
37,-0.103156427,0.030421769,-0.133578227,neg,outgrp,before,2,howgood,0.33
37,-0.103156427,0.030421769,-0.133578227,neg,outgrp,before,3,howgood,0.55
37,-0.103156427,0.030421769,-0.133578227,neg,ingrp,before,4,howgood,0.124
37,-0.103156427,0.030421769,-0.133578227,neg,ingrp,before,5,howgood,0.028
37,-0.103156427,0.030421769,-0.133578227,neg,outgrp,before,6,howgood,0.118
37,-0.103156427,0.030421769,-0.133578227,neg,outgrp,after,7,howgood,0.088
37,-0.103156427,0.030421769,-0.133578227,neg,ingrp,after,8,howgood,0.054
37,-0.103156427,0.030421769,-0.133578227,neg,outgrp,after,9,howgood,0.572
37,-0.103156427,0.030421769,-0.133578227,neg,outgrp,after,10,howgood,0.064
37,-0.103156427,0.030421769,-0.133578227,neg,ingrp,after,11,howgood,0.034
37,-0.103156427,0.030421769,-0.133578227,neg,ingrp,after,12,howgood,0.262
37,-0.103156427,0.030421769,-0.133578227,pos,ingrp,before,13,howgood,0.458
37,-0.103156427,0.030421769,-0.133578227,pos,ingrp,before,14,howgood,0.548
37,-0.103156427,0.030421769,-0.133578227,pos,outgrp,before,15,howgood,0.118
37,-0.103156427,0.030421769,-0.133578227,pos,outgrp,before,16,howgood,0.792
37,-0.103156427,0.030421769,-0.133578227,pos,ingrp,before,17,howgood,0.654
37,-0.103156427,0.030421769,-0.133578227,pos,outgrp,before,18,howgood,0.042
37,-0.103156427,0.030421769,-0.133578227,pos,ingrp,after,19,howgood,0.664
37,-0.103156427,0.030421769,-0.133578227,pos,outgrp,after,20,howgood,0.142
37,-0.103156427,0.030421769,-0.133578227,pos,ingrp,after,21,howgood,0.744
37,-0.103156427,0.030421769,-0.133578227,pos,ingrp,after,22,howgood,0.086
37,-0.103156427,0.030421769,-0.133578227,pos,outgrp,after,23,howgood,0.542
37,-0.103156427,0.030421769,-0.133578227,pos,outgrp,after,24,howgood,0.584
39,-0.00848976,0.035755102,-0.044244893,neg,outgrp,before,1,howgood,0.532
39,-0.00848976,0.035755102,-0.044244893,neg,ingrp,before,2,howgood,0.752
39,-0.00848976,0.035755102,-0.044244893,neg,ingrp,before,3,howgood,0.356
39,-0.00848976,0.035755102,-0.044244893,neg,ingrp,before,4,howgood,0.326
39,-0.00848976,0.035755102,-0.044244893,neg,outgrp,before,5,howgood,0.064
39,-0.00848976,0.035755102,-0.044244893,neg,outgrp,before,6,howgood,0.432
39,-0.00848976,0.035755102,-0.044244893,neg,outgrp,after,7,howgood,0.418
39,-0.00848976,0.035755102,-0.044244893,neg,ingrp,after,8,howgood,0.258
39,-0.00848976,0.035755102,-0.044244893,neg,ingrp,after,9,howgood,0.282
39,-0.00848976,0.035755102,-0.044244893,neg,outgrp,after,10,howgood,0.73
39,-0.00848976,0.035755102,-0.044244893,neg,outgrp,after,11,howgood,0.106
39,-0.00848976,0.035755102,-0.044244893,neg,ingrp,after,12,howgood,0.186
39,-0.00848976,0.035755102,-0.044244893,pos,outgrp,before,13,howgood,0.696
39,-0.00848976,0.035755102,-0.044244893,pos,ingrp,before,14,howgood,0.77
39,-0.00848976,0.035755102,-0.044244893,pos,ingrp,before,15,howgood,0.572
39,-0.00848976,0.035755102,-0.044244893,pos,ingrp,before,16,howgood,0.55
39,-0.00848976,0.035755102,-0.044244893,pos,outgrp,before,17,howgood,1
39,-0.00848976,0.035755102,-0.044244893,pos,outgrp,before,18,howgood,0.824
39,-0.00848976,0.035755102,-0.044244893,pos,ingrp,after,19,howgood,0.832
39,-0.00848976,0.035755102,-0.044244893,pos,outgrp,after,20,howgood,0.584
39,-0.00848976,0.035755102,-0.044244893,pos,ingrp,after,21,howgood,0.776
39,-0.00848976,0.035755102,-0.044244893,pos,outgrp,after,22,howgood,0.566
39,-0.00848976,0.035755102,-0.044244893,pos,ingrp,after,23,howgood,0.742
39,-0.00848976,0.035755102,-0.044244893,pos,outgrp,after,24,howgood,0.578
40,0.174843573,0.322421769,-0.147578227,neg,ingrp,before,1,howgood,0.428
40,0.174843573,0.322421769,-0.147578227,neg,outgrp,before,2,howgood,0
40,0.174843573,0.322421769,-0.147578227,neg,ingrp,before,3,howgood,0
40,0.174843573,0.322421769,-0.147578227,neg,outgrp,before,4,howgood,0
40,0.174843573,0.322421769,-0.147578227,neg,ingrp,before,5,howgood,0.64
40,0.174843573,0.322421769,-0.147578227,neg,outgrp,before,6,howgood,0.604
40,0.174843573,0.322421769,-0.147578227,neg,ingrp,after,7,howgood,0
40,0.174843573,0.322421769,-0.147578227,neg,ingrp,after,8,howgood,0
40,0.174843573,0.322421769,-0.147578227,neg,outgrp,after,9,howgood,0.58
40,0.174843573,0.322421769,-0.147578227,neg,outgrp,after,10,howgood,0.236
40,0.174843573,0.322421769,-0.147578227,neg,outgrp,after,11,howgood,0.32
40,0.174843573,0.322421769,-0.147578227,neg,ingrp,after,12,howgood,0.604
40,0.174843573,0.322421769,-0.147578227,pos,ingrp,before,13,howgood,1
40,0.174843573,0.322421769,-0.147578227,pos,outgrp,before,14,howgood,1
40,0.174843573,0.322421769,-0.147578227,pos,ingrp,before,15,howgood,1
40,0.174843573,0.322421769,-0.147578227,pos,outgrp,before,16,howgood,1
40,0.174843573,0.322421769,-0.147578227,pos,outgrp,before,17,howgood,0.62
40,0.174843573,0.322421769,-0.147578227,pos,ingrp,before,18,howgood,0.83
40,0.174843573,0.322421769,-0.147578227,pos,ingrp,after,19,howgood,0.558
40,0.174843573,0.322421769,-0.147578227,pos,outgrp,after,20,howgood,0.616
40,0.174843573,0.322421769,-0.147578227,pos,outgrp,after,21,howgood,0.674
40,0.174843573,0.322421769,-0.147578227,pos,ingrp,after,22,howgood,1
40,0.174843573,0.322421769,-0.147578227,pos,ingrp,after,23,howgood,0.624
40,0.174843573,0.322421769,-0.147578227,pos,outgrp,after,24,howgood,0.676
41,0.112176907,0.111088436,0.00108844,neg,outgrp,before,1,howgood,0.022
41,0.112176907,0.111088436,0.00108844,neg,outgrp,before,2,howgood,0
41,0.112176907,0.111088436,0.00108844,neg,outgrp,before,3,howgood,0
41,0.112176907,0.111088436,0.00108844,neg,ingrp,before,4,howgood,0
41,0.112176907,0.111088436,0.00108844,neg,ingrp,before,5,howgood,0
41,0.112176907,0.111088436,0.00108844,neg,ingrp,before,6,howgood,0
41,0.112176907,0.111088436,0.00108844,neg,ingrp,after,7,howgood,0.028
41,0.112176907,0.111088436,0.00108844,neg,outgrp,after,8,howgood,0.076
41,0.112176907,0.111088436,0.00108844,neg,ingrp,after,9,howgood,0
41,0.112176907,0.111088436,0.00108844,neg,outgrp,after,10,howgood,0.118
41,0.112176907,0.111088436,0.00108844,neg,ingrp,after,11,howgood,0.012
41,0.112176907,0.111088436,0.00108844,neg,outgrp,after,12,howgood,0.11
41,0.112176907,0.111088436,0.00108844,pos,outgrp,before,13,howgood,0.532
41,0.112176907,0.111088436,0.00108844,pos,outgrp,before,14,howgood,0.628
41,0.112176907,0.111088436,0.00108844,pos,ingrp,before,15,howgood,0.736
41,0.112176907,0.111088436,0.00108844,pos,ingrp,before,16,howgood,1
41,0.112176907,0.111088436,0.00108844,pos,outgrp,before,17,howgood,0.834
41,0.112176907,0.111088436,0.00108844,pos,ingrp,before,18,howgood,0.826
41,0.112176907,0.111088436,0.00108844,pos,ingrp,after,19,howgood,1
41,0.112176907,0.111088436,0.00108844,pos,outgrp,after,20,howgood,1
41,0.112176907,0.111088436,0.00108844,pos,ingrp,after,21,howgood,0.77
41,0.112176907,0.111088436,0.00108844,pos,outgrp,after,22,howgood,1
41,0.112176907,0.111088436,0.00108844,pos,outgrp,after,23,howgood,0.884
41,0.112176907,0.111088436,0.00108844,pos,ingrp,after,24,howgood,0.964
42,0.04351024,0.325755102,-0.282244893,neg,outgrp,before,1,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,outgrp,before,2,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,ingrp,before,3,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,outgrp,before,4,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,ingrp,before,5,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,ingrp,before,6,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,outgrp,after,7,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,outgrp,after,8,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,ingrp,after,9,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,ingrp,after,10,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,outgrp,after,11,howgood,0
42,0.04351024,0.325755102,-0.282244893,neg,ingrp,after,12,howgood,0
42,0.04351024,0.325755102,-0.282244893,pos,outgrp,before,13,howgood,0.554
42,0.04351024,0.325755102,-0.282244893,pos,outgrp,before,14,howgood,0.616
42,0.04351024,0.325755102,-0.282244893,pos,ingrp,before,15,howgood,0.524
42,0.04351024,0.325755102,-0.282244893,pos,outgrp,before,16,howgood,0.532
42,0.04351024,0.325755102,-0.282244893,pos,ingrp,before,17,howgood,0.53
42,0.04351024,0.325755102,-0.282244893,pos,ingrp,before,18,howgood,0.546
42,0.04351024,0.325755102,-0.282244893,pos,outgrp,after,19,howgood,0.56
42,0.04351024,0.325755102,-0.282244893,pos,ingrp,after,20,howgood,0.54
42,0.04351024,0.325755102,-0.282244893,pos,ingrp,after,21,howgood,0.502
42,0.04351024,0.325755102,-0.282244893,pos,outgrp,after,22,howgood,0.52
42,0.04351024,0.325755102,-0.282244893,pos,outgrp,after,23,howgood,0.526
42,0.04351024,0.325755102,-0.282244893,pos,ingrp,after,24,howgood,0.508
43,0.136843573,-0.304244898,0.44108844,neg,outgrp,before,1,howgood,0.41
43,0.136843573,-0.304244898,0.44108844,neg,ingrp,before,2,howgood,0.582
43,0.136843573,-0.304244898,0.44108844,neg,outgrp,before,3,howgood,0.068
43,0.136843573,-0.304244898,0.44108844,neg,ingrp,before,4,howgood,0.116
43,0.136843573,-0.304244898,0.44108844,neg,ingrp,before,5,howgood,0.086
43,0.136843573,-0.304244898,0.44108844,neg,outgrp,before,6,howgood,0
43,0.136843573,-0.304244898,0.44108844,neg,ingrp,after,7,howgood,0
43,0.136843573,-0.304244898,0.44108844,neg,ingrp,after,8,howgood,0.53
43,0.136843573,-0.304244898,0.44108844,neg,outgrp,after,9,howgood,0
43,0.136843573,-0.304244898,0.44108844,neg,ingrp,after,10,howgood,0
43,0.136843573,-0.304244898,0.44108844,neg,outgrp,after,11,howgood,0.542
43,0.136843573,-0.304244898,0.44108844,neg,outgrp,after,12,howgood,0
43,0.136843573,-0.304244898,0.44108844,pos,outgrp,before,13,howgood,0.636
43,0.136843573,-0.304244898,0.44108844,pos,outgrp,before,14,howgood,0.516
43,0.136843573,-0.304244898,0.44108844,pos,ingrp,before,15,howgood,0
43,0.136843573,-0.304244898,0.44108844,pos,ingrp,before,16,howgood,0
43,0.136843573,-0.304244898,0.44108844,pos,outgrp,before,17,howgood,0.084
43,0.136843573,-0.304244898,0.44108844,pos,ingrp,before,18,howgood,0
43,0.136843573,-0.304244898,0.44108844,pos,outgrp,after,19,howgood,0
43,0.136843573,-0.304244898,0.44108844,pos,ingrp,after,20,howgood,0.532
43,0.136843573,-0.304244898,0.44108844,pos,outgrp,after,21,howgood,0.284
43,0.136843573,-0.304244898,0.44108844,pos,ingrp,after,22,howgood,0.178
43,0.136843573,-0.304244898,0.44108844,pos,ingrp,after,23,howgood,0.284
43,0.136843573,-0.304244898,0.44108844,pos,outgrp,after,24,howgood,0.084
44,-0.23048976,0.074421769,-0.30491156,neg,ingrp,before,1,howgood,0.002
44,-0.23048976,0.074421769,-0.30491156,neg,ingrp,before,2,howgood,0.01
44,-0.23048976,0.074421769,-0.30491156,neg,outgrp,before,3,howgood,0.132
44,-0.23048976,0.074421769,-0.30491156,neg,outgrp,before,4,howgood,0.018
44,-0.23048976,0.074421769,-0.30491156,neg,outgrp,before,5,howgood,0.006
44,-0.23048976,0.074421769,-0.30491156,neg,ingrp,before,6,howgood,0.112
44,-0.23048976,0.074421769,-0.30491156,neg,outgrp,after,7,howgood,0.01
44,-0.23048976,0.074421769,-0.30491156,neg,ingrp,after,8,howgood,0.008
44,-0.23048976,0.074421769,-0.30491156,neg,outgrp,after,9,howgood,0.004
44,-0.23048976,0.074421769,-0.30491156,neg,ingrp,after,10,howgood,0.002
44,-0.23048976,0.074421769,-0.30491156,neg,ingrp,after,11,howgood,0
44,-0.23048976,0.074421769,-0.30491156,neg,outgrp,after,12,howgood,0
44,-0.23048976,0.074421769,-0.30491156,pos,outgrp,before,13,howgood,0.01
44,-0.23048976,0.074421769,-0.30491156,pos,outgrp,before,14,howgood,0.012
44,-0.23048976,0.074421769,-0.30491156,pos,ingrp,before,15,howgood,0.138
44,-0.23048976,0.074421769,-0.30491156,pos,outgrp,before,16,howgood,0.014
44,-0.23048976,0.074421769,-0.30491156,pos,ingrp,before,17,howgood,0.01
44,-0.23048976,0.074421769,-0.30491156,pos,ingrp,before,18,howgood,0.058
44,-0.23048976,0.074421769,-0.30491156,pos,ingrp,after,19,howgood,0.21
44,-0.23048976,0.074421769,-0.30491156,pos,ingrp,after,20,howgood,0.008
44,-0.23048976,0.074421769,-0.30491156,pos,outgrp,after,21,howgood,0.054
44,-0.23048976,0.074421769,-0.30491156,pos,outgrp,after,22,howgood,0.108
44,-0.23048976,0.074421769,-0.30491156,pos,ingrp,after,23,howgood,0.022
44,-0.23048976,0.074421769,-0.30491156,pos,outgrp,after,24,howgood,0.248
46,-0.109156427,-0.070911564,-0.038244893,neg,outgrp,before,1,howgood,0.22
46,-0.109156427,-0.070911564,-0.038244893,neg,outgrp,before,2,howgood,0.444
46,-0.109156427,-0.070911564,-0.038244893,neg,outgrp,before,3,howgood,0.46
46,-0.109156427,-0.070911564,-0.038244893,neg,ingrp,before,4,howgood,0.456
46,-0.109156427,-0.070911564,-0.038244893,neg,ingrp,before,5,howgood,0.47
46,-0.109156427,-0.070911564,-0.038244893,neg,ingrp,before,6,howgood,0.466
46,-0.109156427,-0.070911564,-0.038244893,neg,outgrp,after,7,howgood,0.05
46,-0.109156427,-0.070911564,-0.038244893,neg,outgrp,after,8,howgood,0
46,-0.109156427,-0.070911564,-0.038244893,neg,ingrp,after,9,howgood,0
46,-0.109156427,-0.070911564,-0.038244893,neg,ingrp,after,10,howgood,0.146
46,-0.109156427,-0.070911564,-0.038244893,neg,ingrp,after,11,howgood,0.212
46,-0.109156427,-0.070911564,-0.038244893,neg,outgrp,after,12,howgood,0
46,-0.109156427,-0.070911564,-0.038244893,pos,ingrp,before,13,howgood,0.92
46,-0.109156427,-0.070911564,-0.038244893,pos,outgrp,before,14,howgood,0.68
46,-0.109156427,-0.070911564,-0.038244893,pos,outgrp,before,15,howgood,0.53
46,-0.109156427,-0.070911564,-0.038244893,pos,ingrp,before,16,howgood,0.6
46,-0.109156427,-0.070911564,-0.038244893,pos,outgrp,before,17,howgood,0.534
46,-0.109156427,-0.070911564,-0.038244893,pos,ingrp,before,18,howgood,0.542
46,-0.109156427,-0.070911564,-0.038244893,pos,ingrp,after,19,howgood,0.664
46,-0.109156427,-0.070911564,-0.038244893,pos,ingrp,after,20,howgood,0.984
46,-0.109156427,-0.070911564,-0.038244893,pos,outgrp,after,21,howgood,0.706
46,-0.109156427,-0.070911564,-0.038244893,pos,ingrp,after,22,howgood,0.96
46,-0.109156427,-0.070911564,-0.038244893,pos,outgrp,after,23,howgood,0.934
46,-0.109156427,-0.070911564,-0.038244893,pos,outgrp,after,24,howgood,0.728
47,-0.233156427,0.089755102,-0.32291156,neg,ingrp,before,1,howgood,0
47,-0.233156427,0.089755102,-0.32291156,neg,outgrp,before,2,howgood,0.07
47,-0.233156427,0.089755102,-0.32291156,neg,outgrp,before,3,howgood,0.344
47,-0.233156427,0.089755102,-0.32291156,neg,outgrp,before,4,howgood,0
47,-0.233156427,0.089755102,-0.32291156,neg,ingrp,before,5,howgood,0.336
47,-0.233156427,0.089755102,-0.32291156,neg,ingrp,before,6,howgood,0.016
47,-0.233156427,0.089755102,-0.32291156,neg,ingrp,after,7,howgood,0.04
47,-0.233156427,0.089755102,-0.32291156,neg,ingrp,after,8,howgood,0.198
47,-0.233156427,0.089755102,-0.32291156,neg,ingrp,after,9,howgood,0.336
47,-0.233156427,0.089755102,-0.32291156,neg,outgrp,after,10,howgood,0.096
47,-0.233156427,0.089755102,-0.32291156,neg,outgrp,after,11,howgood,0.232
47,-0.233156427,0.089755102,-0.32291156,neg,outgrp,after,12,howgood,0.37
47,-0.233156427,0.089755102,-0.32291156,pos,ingrp,before,13,howgood,0.474
47,-0.233156427,0.089755102,-0.32291156,pos,ingrp,before,14,howgood,0.464
47,-0.233156427,0.089755102,-0.32291156,pos,outgrp,before,15,howgood,0.386
47,-0.233156427,0.089755102,-0.32291156,pos,outgrp,before,16,howgood,0.428
47,-0.233156427,0.089755102,-0.32291156,pos,ingrp,before,17,howgood,0
47,-0.233156427,0.089755102,-0.32291156,pos,outgrp,before,18,howgood,0.198
47,-0.233156427,0.089755102,-0.32291156,pos,ingrp,after,19,howgood,0.4
47,-0.233156427,0.089755102,-0.32291156,pos,ingrp,after,20,howgood,0.126
