pid,ing_c,outg_c,ID_c,story,group,storynum,resptype,rating
22,-0.07906944,-0.38309722,0.304028,neg,ingrp,6,howbad,0.19
22,-0.07906944,-0.38309722,0.304028,pos,ingrp,7,howbad,0.122
22,-0.07906944,-0.38309722,0.304028,pos,ingrp,8,howbad,0
22,-0.07906944,-0.38309722,0.304028,pos,neutral,9,howbad,0.028
22,-0.07906944,-0.38309722,0.304028,neg,neutral,10,howbad,0.678
22,-0.07906944,-0.38309722,0.304028,neg,neutral,11,howbad,0.616
22,-0.07906944,-0.38309722,0.304028,pos,neutral,12,howbad,0.206
22,-0.07906944,-0.38309722,0.304028,neg,neutral,13,howbad,0.704
22,-0.07906944,-0.38309722,0.304028,pos,neutral,14,howbad,0.224
22,-0.07906944,-0.38309722,0.304028,neg,neutral,15,howbad,0.068
22,-0.07906944,-0.38309722,0.304028,pos,neutral,16,howbad,0.234
22,-0.07906944,-0.38309722,0.304028,pos,outgrp,17,howbad,0
22,-0.07906944,-0.38309722,0.304028,neg,outgrp,18,howbad,0
22,-0.07906944,-0.38309722,0.304028,pos,outgrp,19,howbad,0.078
22,-0.07906944,-0.38309722,0.304028,neg,outgrp,20,howbad,0.024
22,-0.07906944,-0.38309722,0.304028,pos,outgrp,21,howbad,0.742
22,-0.07906944,-0.38309722,0.304028,pos,outgrp,22,howbad,0.652
22,-0.07906944,-0.38309722,0.304028,neg,outgrp,23,howbad,0.298
22,-0.07906944,-0.38309722,0.304028,neg,outgrp,24,howbad,0.05
23,0.174263893,-0.142430553,0.316694667,pos,ingrp,1,howbad,0
23,0.174263893,-0.142430553,0.316694667,neg,ingrp,2,howbad,0.766
23,0.174263893,-0.142430553,0.316694667,neg,ingrp,3,howbad,0.788
23,0.174263893,-0.142430553,0.316694667,pos,ingrp,4,howbad,0
23,0.174263893,-0.142430553,0.316694667,pos,ingrp,5,howbad,0
23,0.174263893,-0.142430553,0.316694667,neg,ingrp,6,howbad,0.766
23,0.174263893,-0.142430553,0.316694667,pos,ingrp,7,howbad,0
23,0.174263893,-0.142430553,0.316694667,neg,ingrp,8,howbad,0.612
23,0.174263893,-0.142430553,0.316694667,pos,neutral,9,howbad,0
23,0.174263893,-0.142430553,0.316694667,pos,neutral,10,howbad,0
23,0.174263893,-0.142430553,0.316694667,neg,neutral,11,howbad,0.58
23,0.174263893,-0.142430553,0.316694667,neg,neutral,12,howbad,0
23,0.174263893,-0.142430553,0.316694667,neg,neutral,13,howbad,0.64
23,0.174263893,-0.142430553,0.316694667,neg,neutral,14,howbad,0.698
23,0.174263893,-0.142430553,0.316694667,pos,neutral,15,howbad,0
23,0.174263893,-0.142430553,0.316694667,pos,neutral,16,howbad,0
23,0.174263893,-0.142430553,0.316694667,neg,outgrp,17,howbad,0
23,0.174263893,-0.142430553,0.316694667,pos,outgrp,18,howbad,0
23,0.174263893,-0.142430553,0.316694667,neg,outgrp,19,howbad,0
23,0.174263893,-0.142430553,0.316694667,pos,outgrp,20,howbad,0
23,0.174263893,-0.142430553,0.316694667,neg,outgrp,21,howbad,0
23,0.174263893,-0.142430553,0.316694667,pos,outgrp,22,howbad,0.66
23,0.174263893,-0.142430553,0.316694667,neg,outgrp,23,howbad,0.702
23,0.174263893,-0.142430553,0.316694667,pos,outgrp,24,howbad,0
24,0.03093056,0.048236113,-0.017305333,neg,ingrp,1,howbad,0.426
24,0.03093056,0.048236113,-0.017305333,pos,ingrp,2,howbad,0
24,0.03093056,0.048236113,-0.017305333,pos,ingrp,3,howbad,0
24,0.03093056,0.048236113,-0.017305333,neg,ingrp,4,howbad,0.634
24,0.03093056,0.048236113,-0.017305333,neg,ingrp,5,howbad,0.128
24,0.03093056,0.048236113,-0.017305333,pos,ingrp,6,howbad,0.008
24,0.03093056,0.048236113,-0.017305333,neg,ingrp,7,howbad,0.43
24,0.03093056,0.048236113,-0.017305333,pos,ingrp,8,howbad,0.04
24,0.03093056,0.048236113,-0.017305333,pos,neutral,9,howbad,0.012
24,0.03093056,0.048236113,-0.017305333,neg,neutral,10,howbad,0.852
24,0.03093056,0.048236113,-0.017305333,pos,neutral,11,howbad,0.018
24,0.03093056,0.048236113,-0.017305333,neg,neutral,12,howbad,0.77
24,0.03093056,0.048236113,-0.017305333,neg,neutral,13,howbad,0.756
24,0.03093056,0.048236113,-0.017305333,pos,neutral,14,howbad,0.002
24,0.03093056,0.048236113,-0.017305333,pos,neutral,15,howbad,0.002
24,0.03093056,0.048236113,-0.017305333,neg,neutral,16,howbad,0.64
24,0.03093056,0.048236113,-0.017305333,pos,outgrp,17,howbad,0
24,0.03093056,0.048236113,-0.017305333,neg,outgrp,18,howbad,0.346
24,0.03093056,0.048236113,-0.017305333,pos,outgrp,19,howbad,0
24,0.03093056,0.048236113,-0.017305333,neg,outgrp,20,howbad,0.46
24,0.03093056,0.048236113,-0.017305333,neg,outgrp,21,howbad,0.782
24,0.03093056,0.048236113,-0.017305333,neg,outgrp,22,howbad,0.718
24,0.03093056,0.048236113,-0.017305333,pos,outgrp,23,howbad,0.004
24,0.03093056,0.048236113,-0.017305333,pos,outgrp,24,howbad,0
25,0.02693056,0.102236113,-0.075305333,pos,ingrp,1,howbad,0.07
25,0.02693056,0.102236113,-0.075305333,pos,ingrp,2,howbad,0
25,0.02693056,0.102236113,-0.075305333,neg,ingrp,3,howbad,0.848
25,0.02693056,0.102236113,-0.075305333,neg,ingrp,4,howbad,0.944
25,0.02693056,0.102236113,-0.075305333,neg,ingrp,5,howbad,1
25,0.02693056,0.102236113,-0.075305333,neg,ingrp,6,howbad,0.984
25,0.02693056,0.102236113,-0.075305333,pos,ingrp,7,howbad,0
25,0.02693056,0.102236113,-0.075305333,pos,ingrp,8,howbad,0
25,0.02693056,0.102236113,-0.075305333,neg,neutral,9,howbad,0.964
25,0.02693056,0.102236113,-0.075305333,neg,neutral,10,howbad,0.898
25,0.02693056,0.102236113,-0.075305333,pos,neutral,11,howbad,0
25,0.02693056,0.102236113,-0.075305333,pos,neutral,12,howbad,0.186
25,0.02693056,0.102236113,-0.075305333,neg,neutral,13,howbad,0.718
25,0.02693056,0.102236113,-0.075305333,pos,neutral,14,howbad,0
25,0.02693056,0.102236113,-0.075305333,pos,neutral,15,howbad,0
25,0.02693056,0.102236113,-0.075305333,neg,neutral,16,howbad,0.736
25,0.02693056,0.102236113,-0.075305333,neg,outgrp,17,howbad,0
25,0.02693056,0.102236113,-0.075305333,pos,outgrp,18,howbad,0.014
25,0.02693056,0.102236113,-0.075305333,pos,outgrp,19,howbad,0
25,0.02693056,0.102236113,-0.075305333,neg,outgrp,20,howbad,0.81
25,0.02693056,0.102236113,-0.075305333,pos,outgrp,21,howbad,0
25,0.02693056,0.102236113,-0.075305333,neg,outgrp,22,howbad,1
25,0.02693056,0.102236113,-0.075305333,pos,outgrp,23,howbad,0
25,0.02693056,0.102236113,-0.075305333,neg,outgrp,24,howbad,0.838
26,0.160263893,-0.059763887,0.220028,neg,ingrp,1,howbad,0.118
26,0.160263893,-0.059763887,0.220028,pos,ingrp,2,howbad,0.008
26,0.160263893,-0.059763887,0.220028,neg,ingrp,3,howbad,0.176
26,0.160263893,-0.059763887,0.220028,pos,ingrp,4,howbad,0.012
26,0.160263893,-0.059763887,0.220028,pos,ingrp,5,howbad,0.014
26,0.160263893,-0.059763887,0.220028,neg,ingrp,6,howbad,0.52
26,0.160263893,-0.059763887,0.220028,neg,ingrp,7,howbad,0.814
26,0.160263893,-0.059763887,0.220028,pos,ingrp,8,howbad,0.004
26,0.160263893,-0.059763887,0.220028,pos,neutral,9,howbad,0.01
26,0.160263893,-0.059763887,0.220028,neg,neutral,10,howbad,0.72
26,0.160263893,-0.059763887,0.220028,pos,neutral,11,howbad,0
26,0.160263893,-0.059763887,0.220028,neg,neutral,12,howbad,0.302
26,0.160263893,-0.059763887,0.220028,pos,neutral,13,howbad,0.086
26,0.160263893,-0.059763887,0.220028,neg,neutral,14,howbad,0.256
26,0.160263893,-0.059763887,0.220028,pos,neutral,15,howbad,0
26,0.160263893,-0.059763887,0.220028,neg,neutral,16,howbad,0.302
26,0.160263893,-0.059763887,0.220028,pos,outgrp,17,howbad,0
26,0.160263893,-0.059763887,0.220028,neg,outgrp,18,howbad,0.246
26,0.160263893,-0.059763887,0.220028,neg,outgrp,19,howbad,0.15
26,0.160263893,-0.059763887,0.220028,pos,outgrp,20,howbad,0.004
26,0.160263893,-0.059763887,0.220028,neg,outgrp,21,howbad,0.444
26,0.160263893,-0.059763887,0.220028,pos,outgrp,22,howbad,0.124
26,0.160263893,-0.059763887,0.220028,pos,outgrp,23,howbad,0.004
26,0.160263893,-0.059763887,0.220028,neg,outgrp,24,howbad,0.792
27,0.29693056,0.122236113,0.174694667,neg,ingrp,1,howbad,0.008
27,0.29693056,0.122236113,0.174694667,pos,ingrp,2,howbad,0
27,0.29693056,0.122236113,0.174694667,pos,ingrp,3,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,ingrp,4,howbad,0.73
27,0.29693056,0.122236113,0.174694667,pos,ingrp,5,howbad,0
27,0.29693056,0.122236113,0.174694667,pos,ingrp,6,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,ingrp,7,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,ingrp,8,howbad,1
27,0.29693056,0.122236113,0.174694667,neg,neutral,9,howbad,0.516
27,0.29693056,0.122236113,0.174694667,pos,neutral,10,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,neutral,11,howbad,0.7
27,0.29693056,0.122236113,0.174694667,pos,neutral,12,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,neutral,13,howbad,0
27,0.29693056,0.122236113,0.174694667,pos,neutral,14,howbad,0.006
27,0.29693056,0.122236113,0.174694667,pos,neutral,15,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,neutral,16,howbad,1
27,0.29693056,0.122236113,0.174694667,pos,outgrp,17,howbad,0.002
27,0.29693056,0.122236113,0.174694667,pos,outgrp,18,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,outgrp,19,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,outgrp,20,howbad,0.002
27,0.29693056,0.122236113,0.174694667,neg,outgrp,21,howbad,0
27,0.29693056,0.122236113,0.174694667,pos,outgrp,22,howbad,0.054
27,0.29693056,0.122236113,0.174694667,pos,outgrp,23,howbad,0
27,0.29693056,0.122236113,0.174694667,neg,outgrp,24,howbad,0
28,-0.037736107,0.175569447,-0.213305333,pos,ingrp,1,howbad,0
28,-0.037736107,0.175569447,-0.213305333,pos,ingrp,2,howbad,0
28,-0.037736107,0.175569447,-0.213305333,neg,ingrp,3,howbad,0.704
28,-0.037736107,0.175569447,-0.213305333,neg,ingrp,4,howbad,0.62
28,-0.037736107,0.175569447,-0.213305333,pos,ingrp,5,howbad,0
28,-0.037736107,0.175569447,-0.213305333,neg,ingrp,6,howbad,0.66
28,-0.037736107,0.175569447,-0.213305333,pos,ingrp,7,howbad,0
28,-0.037736107,0.175569447,-0.213305333,neg,ingrp,8,howbad,0.586
28,-0.037736107,0.175569447,-0.213305333,pos,neutral,9,howbad,0
28,-0.037736107,0.175569447,-0.213305333,pos,neutral,10,howbad,0
28,-0.037736107,0.175569447,-0.213305333,neg,neutral,11,howbad,0.56
28,-0.037736107,0.175569447,-0.213305333,neg,neutral,12,howbad,0.53
28,-0.037736107,0.175569447,-0.213305333,pos,neutral,13,howbad,0
28,-0.037736107,0.175569447,-0.213305333,neg,neutral,14,howbad,0.658
28,-0.037736107,0.175569447,-0.213305333,neg,neutral,15,howbad,0.716
28,-0.037736107,0.175569447,-0.213305333,pos,neutral,16,howbad,0
28,-0.037736107,0.175569447,-0.213305333,pos,outgrp,17,howbad,0
28,-0.037736107,0.175569447,-0.213305333,neg,outgrp,18,howbad,0.12
28,-0.037736107,0.175569447,-0.213305333,neg,outgrp,19,howbad,0.586
28,-0.037736107,0.175569447,-0.213305333,pos,outgrp,20,howbad,0
28,-0.037736107,0.175569447,-0.213305333,pos,outgrp,21,howbad,0
28,-0.037736107,0.175569447,-0.213305333,neg,outgrp,22,howbad,0.776
28,-0.037736107,0.175569447,-0.213305333,neg,outgrp,23,howbad,0.676
28,-0.037736107,0.175569447,-0.213305333,pos,outgrp,24,howbad,0
29,-0.08306944,-0.034430553,-0.048638667,neg,ingrp,1,howbad,0.426
29,-0.08306944,-0.034430553,-0.048638667,pos,ingrp,2,howbad,0.11
29,-0.08306944,-0.034430553,-0.048638667,pos,ingrp,3,howbad,0.014
29,-0.08306944,-0.034430553,-0.048638667,neg,ingrp,4,howbad,0.834
29,-0.08306944,-0.034430553,-0.048638667,pos,ingrp,5,howbad,0
29,-0.08306944,-0.034430553,-0.048638667,neg,ingrp,6,howbad,0.68
29,-0.08306944,-0.034430553,-0.048638667,pos,ingrp,7,howbad,0.208
29,-0.08306944,-0.034430553,-0.048638667,neg,ingrp,8,howbad,0.72
29,-0.08306944,-0.034430553,-0.048638667,neg,neutral,9,howbad,0.692
29,-0.08306944,-0.034430553,-0.048638667,neg,neutral,10,howbad,0.758
29,-0.08306944,-0.034430553,-0.048638667,pos,neutral,11,howbad,0
29,-0.08306944,-0.034430553,-0.048638667,pos,neutral,12,howbad,0.246
29,-0.08306944,-0.034430553,-0.048638667,neg,neutral,13,howbad,1
29,-0.08306944,-0.034430553,-0.048638667,pos,neutral,14,howbad,0.254
29,-0.08306944,-0.034430553,-0.048638667,pos,neutral,15,howbad,0.214
29,-0.08306944,-0.034430553,-0.048638667,neg,neutral,16,howbad,0.712
29,-0.08306944,-0.034430553,-0.048638667,neg,outgrp,17,howbad,0.182
29,-0.08306944,-0.034430553,-0.048638667,pos,outgrp,18,howbad,0
29,-0.08306944,-0.034430553,-0.048638667,pos,outgrp,19,howbad,0.298
29,-0.08306944,-0.034430553,-0.048638667,neg,outgrp,20,howbad,0.694
29,-0.08306944,-0.034430553,-0.048638667,neg,outgrp,21,howbad,0.744
29,-0.08306944,-0.034430553,-0.048638667,pos,outgrp,22,howbad,0.584
29,-0.08306944,-0.034430553,-0.048638667,neg,outgrp,23,howbad,0.762
29,-0.08306944,-0.034430553,-0.048638667,pos,outgrp,24,howbad,0.292
31,0.265597227,-0.26709722,0.532694667,neg,ingrp,1,howbad,1
31,0.265597227,-0.26709722,0.532694667,neg,ingrp,2,howbad,0.99
31,0.265597227,-0.26709722,0.532694667,pos,ingrp,3,howbad,0.002
31,0.265597227,-0.26709722,0.532694667,pos,ingrp,4,howbad,0.008
31,0.265597227,-0.26709722,0.532694667,pos,ingrp,5,howbad,0.002
31,0.265597227,-0.26709722,0.532694667,neg,ingrp,6,howbad,1
31,0.265597227,-0.26709722,0.532694667,neg,ingrp,7,howbad,0.992
31,0.265597227,-0.26709722,0.532694667,pos,ingrp,8,howbad,0
31,0.265597227,-0.26709722,0.532694667,pos,neutral,9,howbad,0
31,0.265597227,-0.26709722,0.532694667,neg,neutral,10,howbad,1
31,0.265597227,-0.26709722,0.532694667,pos,neutral,11,howbad,0
31,0.265597227,-0.26709722,0.532694667,neg,neutral,12,howbad,0.994
31,0.265597227,-0.26709722,0.532694667,neg,neutral,13,howbad,0.998
31,0.265597227,-0.26709722,0.532694667,neg,neutral,14,howbad,1
31,0.265597227,-0.26709722,0.532694667,pos,neutral,15,howbad,0.006
31,0.265597227,-0.26709722,0.532694667,pos,neutral,16,howbad,0.02
31,0.265597227,-0.26709722,0.532694667,pos,outgrp,17,howbad,0.002
31,0.265597227,-0.26709722,0.532694667,neg,outgrp,18,howbad,1
31,0.265597227,-0.26709722,0.532694667,pos,outgrp,19,howbad,0.02
31,0.265597227,-0.26709722,0.532694667,neg,outgrp,20,howbad,0.978
31,0.265597227,-0.26709722,0.532694667,neg,outgrp,21,howbad,1
31,0.265597227,-0.26709722,0.532694667,neg,outgrp,22,howbad,1
31,0.265597227,-0.26709722,0.532694667,pos,outgrp,23,howbad,0.026
31,0.265597227,-0.26709722,0.532694667,pos,outgrp,24,howbad,0.016
32,-0.388402773,-0.130430553,-0.257972,neg,ingrp,1,howbad,0.546
32,-0.388402773,-0.130430553,-0.257972,pos,ingrp,2,howbad,0.004
32,-0.388402773,-0.130430553,-0.257972,neg,ingrp,3,howbad,0.55
32,-0.388402773,-0.130430553,-0.257972,pos,ingrp,4,howbad,0
32,-0.388402773,-0.130430553,-0.257972,pos,ingrp,5,howbad,0.002
32,-0.388402773,-0.130430553,-0.257972,pos,ingrp,6,howbad,0.006
32,-0.388402773,-0.130430553,-0.257972,neg,ingrp,7,howbad,0.536
32,-0.388402773,-0.130430553,-0.257972,neg,ingrp,8,howbad,0.566
32,-0.388402773,-0.130430553,-0.257972,neg,neutral,9,howbad,0
32,-0.388402773,-0.130430553,-0.257972,pos,neutral,10,howbad,0
32,-0.388402773,-0.130430553,-0.257972,pos,neutral,11,howbad,0
32,-0.388402773,-0.130430553,-0.257972,neg,neutral,12,howbad,0
32,-0.388402773,-0.130430553,-0.257972,pos,neutral,13,howbad,0.002
32,-0.388402773,-0.130430553,-0.257972,neg,neutral,14,howbad,0.592
32,-0.388402773,-0.130430553,-0.257972,pos,neutral,15,howbad,0
32,-0.388402773,-0.130430553,-0.257972,neg,neutral,16,howbad,0.556
32,-0.388402773,-0.130430553,-0.257972,neg,outgrp,17,howbad,0
32,-0.388402773,-0.130430553,-0.257972,pos,outgrp,18,howbad,0
32,-0.388402773,-0.130430553,-0.257972,pos,outgrp,19,howbad,0
32,-0.388402773,-0.130430553,-0.257972,neg,outgrp,20,howbad,0
32,-0.388402773,-0.130430553,-0.257972,neg,outgrp,21,howbad,0.64
32,-0.388402773,-0.130430553,-0.257972,pos,outgrp,22,howbad,0
32,-0.388402773,-0.130430553,-0.257972,pos,outgrp,23,howbad,0.008
32,-0.388402773,-0.130430553,-0.257972,neg,outgrp,24,howbad,0.59
33,0.048263893,0.180236113,-0.131972,neg,ingrp,1,howbad,1
33,0.048263893,0.180236113,-0.131972,pos,ingrp,2,howbad,0.078
33,0.048263893,0.180236113,-0.131972,pos,ingrp,3,howbad,0.01
33,0.048263893,0.180236113,-0.131972,neg,ingrp,4,howbad,0.892
33,0.048263893,0.180236113,-0.131972,neg,ingrp,5,howbad,0.116
33,0.048263893,0.180236113,-0.131972,pos,ingrp,6,howbad,0.276
33,0.048263893,0.180236113,-0.131972,neg,ingrp,7,howbad,0.764
33,0.048263893,0.180236113,-0.131972,pos,ingrp,8,howbad,0.432
33,0.048263893,0.180236113,-0.131972,pos,neutral,9,howbad,0.18
33,0.048263893,0.180236113,-0.131972,neg,neutral,10,howbad,0.808
33,0.048263893,0.180236113,-0.131972,neg,neutral,11,howbad,0.796
33,0.048263893,0.180236113,-0.131972,pos,neutral,12,howbad,0.302
33,0.048263893,0.180236113,-0.131972,neg,neutral,13,howbad,0.702
33,0.048263893,0.180236113,-0.131972,pos,neutral,14,howbad,0.262
33,0.048263893,0.180236113,-0.131972,pos,neutral,15,howbad,0.164
33,0.048263893,0.180236113,-0.131972,neg,neutral,16,howbad,0.632
33,0.048263893,0.180236113,-0.131972,neg,outgrp,17,howbad,0.152
33,0.048263893,0.180236113,-0.131972,pos,outgrp,18,howbad,0.024
33,0.048263893,0.180236113,-0.131972,pos,outgrp,19,howbad,0.01
33,0.048263893,0.180236113,-0.131972,neg,outgrp,20,howbad,0.786
33,0.048263893,0.180236113,-0.131972,pos,outgrp,21,howbad,0.236
33,0.048263893,0.180236113,-0.131972,neg,outgrp,22,howbad,0.59
33,0.048263893,0.180236113,-0.131972,pos,outgrp,23,howbad,0.35
33,0.048263893,0.180236113,-0.131972,neg,outgrp,24,howbad,1
34,-0.30306944,-0.119763887,-0.183305333,neg,ingrp,1,howbad,0.374
34,-0.30306944,-0.119763887,-0.183305333,pos,ingrp,2,howbad,0.194
34,-0.30306944,-0.119763887,-0.183305333,pos,ingrp,3,howbad,0.162
34,-0.30306944,-0.119763887,-0.183305333,neg,ingrp,4,howbad,0.098
34,-0.30306944,-0.119763887,-0.183305333,neg,ingrp,5,howbad,0.102
34,-0.30306944,-0.119763887,-0.183305333,neg,ingrp,6,howbad,0.04
34,-0.30306944,-0.119763887,-0.183305333,pos,ingrp,7,howbad,0.074
34,-0.30306944,-0.119763887,-0.183305333,pos,ingrp,8,howbad,0.21
34,-0.30306944,-0.119763887,-0.183305333,pos,neutral,9,howbad,0.088
34,-0.30306944,-0.119763887,-0.183305333,pos,neutral,10,howbad,0.226
34,-0.30306944,-0.119763887,-0.183305333,neg,neutral,11,howbad,0.006
34,-0.30306944,-0.119763887,-0.183305333,neg,neutral,12,howbad,0.066
34,-0.30306944,-0.119763887,-0.183305333,neg,neutral,13,howbad,0.202
34,-0.30306944,-0.119763887,-0.183305333,pos,neutral,14,howbad,0.118
34,-0.30306944,-0.119763887,-0.183305333,neg,neutral,15,howbad,0.562
34,-0.30306944,-0.119763887,-0.183305333,pos,neutral,16,howbad,0.1
34,-0.30306944,-0.119763887,-0.183305333,neg,outgrp,17,howbad,0.694
34,-0.30306944,-0.119763887,-0.183305333,pos,outgrp,18,howbad,0.132
34,-0.30306944,-0.119763887,-0.183305333,pos,outgrp,19,howbad,0.004
34,-0.30306944,-0.119763887,-0.183305333,neg,outgrp,20,howbad,0.112
34,-0.30306944,-0.119763887,-0.183305333,pos,outgrp,21,howbad,0.122
34,-0.30306944,-0.119763887,-0.183305333,neg,outgrp,22,howbad,0.194
34,-0.30306944,-0.119763887,-0.183305333,pos,outgrp,23,howbad,0.104
34,-0.30306944,-0.119763887,-0.183305333,neg,outgrp,24,howbad,0.074
35,0.060263893,0.155569447,-0.095305333,pos,ingrp,1,howbad,0.158
35,0.060263893,0.155569447,-0.095305333,neg,ingrp,2,howbad,0.766
35,0.060263893,0.155569447,-0.095305333,neg,ingrp,3,howbad,0.82
35,0.060263893,0.155569447,-0.095305333,pos,ingrp,4,howbad,0.244
35,0.060263893,0.155569447,-0.095305333,neg,ingrp,5,howbad,0.96
35,0.060263893,0.155569447,-0.095305333,pos,ingrp,6,howbad,0.158
35,0.060263893,0.155569447,-0.095305333,neg,ingrp,7,howbad,0.876
35,0.060263893,0.155569447,-0.095305333,pos,ingrp,8,howbad,0.102
35,0.060263893,0.155569447,-0.095305333,neg,neutral,9,howbad,0.716
35,0.060263893,0.155569447,-0.095305333,neg,neutral,10,howbad,0.766
35,0.060263893,0.155569447,-0.095305333,pos,neutral,11,howbad,0.238
35,0.060263893,0.155569447,-0.095305333,pos,neutral,12,howbad,0.192
35,0.060263893,0.155569447,-0.095305333,neg,neutral,13,howbad,0.796
35,0.060263893,0.155569447,-0.095305333,neg,neutral,14,howbad,0.858
35,0.060263893,0.155569447,-0.095305333,pos,neutral,15,howbad,0.098
35,0.060263893,0.155569447,-0.095305333,pos,neutral,16,howbad,0.104
35,0.060263893,0.155569447,-0.095305333,neg,outgrp,17,howbad,0.636
35,0.060263893,0.155569447,-0.095305333,pos,outgrp,18,howbad,0.17
35,0.060263893,0.155569447,-0.095305333,neg,outgrp,19,howbad,0.714
35,0.060263893,0.155569447,-0.095305333,pos,outgrp,20,howbad,0.18
35,0.060263893,0.155569447,-0.095305333,neg,outgrp,21,howbad,0.766
35,0.060263893,0.155569447,-0.095305333,pos,outgrp,22,howbad,0.17
35,0.060263893,0.155569447,-0.095305333,pos,outgrp,23,howbad,0.236
35,0.060263893,0.155569447,-0.095305333,neg,outgrp,24,howbad,0.872
37,-0.03106944,-0.08509722,0.054028,neg,ingrp,1,howbad,0.966
37,-0.03106944,-0.08509722,0.054028,neg,ingrp,2,howbad,0.566
37,-0.03106944,-0.08509722,0.054028,pos,ingrp,3,howbad,0
37,-0.03106944,-0.08509722,0.054028,pos,ingrp,4,howbad,0
37,-0.03106944,-0.08509722,0.054028,neg,ingrp,5,howbad,0.588
37,-0.03106944,-0.08509722,0.054028,pos,ingrp,6,howbad,0
37,-0.03106944,-0.08509722,0.054028,neg,ingrp,7,howbad,0.56
37,-0.03106944,-0.08509722,0.054028,pos,ingrp,8,howbad,0
37,-0.03106944,-0.08509722,0.054028,neg,neutral,9,howbad,0.716
37,-0.03106944,-0.08509722,0.054028,neg,neutral,10,howbad,0.914
37,-0.03106944,-0.08509722,0.054028,pos,neutral,11,howbad,0
37,-0.03106944,-0.08509722,0.054028,pos,neutral,12,howbad,0.214
37,-0.03106944,-0.08509722,0.054028,neg,neutral,13,howbad,0.628
37,-0.03106944,-0.08509722,0.054028,neg,neutral,14,howbad,0.8
37,-0.03106944,-0.08509722,0.054028,pos,neutral,15,howbad,0
37,-0.03106944,-0.08509722,0.054028,pos,neutral,16,howbad,0
37,-0.03106944,-0.08509722,0.054028,neg,outgrp,17,howbad,0.252
37,-0.03106944,-0.08509722,0.054028,neg,outgrp,18,howbad,0.618
37,-0.03106944,-0.08509722,0.054028,pos,outgrp,19,howbad,0.066
37,-0.03106944,-0.08509722,0.054028,pos,outgrp,20,howbad,0
37,-0.03106944,-0.08509722,0.054028,pos,outgrp,21,howbad,0
37,-0.03106944,-0.08509722,0.054028,neg,outgrp,22,howbad,0.602
37,-0.03106944,-0.08509722,0.054028,neg,outgrp,23,howbad,0.218
37,-0.03106944,-0.08509722,0.054028,pos,outgrp,24,howbad,0.004
38,-0.00106944,0.115569447,-0.116638667,neg,ingrp,1,howbad,0.582
38,-0.00106944,0.115569447,-0.116638667,pos,ingrp,2,howbad,0
38,-0.00106944,0.115569447,-0.116638667,neg,ingrp,3,howbad,0.544
38,-0.00106944,0.115569447,-0.116638667,pos,ingrp,4,howbad,0
38,-0.00106944,0.115569447,-0.116638667,pos,ingrp,5,howbad,0
38,-0.00106944,0.115569447,-0.116638667,pos,ingrp,6,howbad,0
38,-0.00106944,0.115569447,-0.116638667,neg,ingrp,7,howbad,0.568
38,-0.00106944,0.115569447,-0.116638667,neg,ingrp,8,howbad,0.564
38,-0.00106944,0.115569447,-0.116638667,pos,neutral,9,howbad,0
38,-0.00106944,0.115569447,-0.116638667,pos,neutral,10,howbad,0
38,-0.00106944,0.115569447,-0.116638667,neg,neutral,11,howbad,0.594
38,-0.00106944,0.115569447,-0.116638667,neg,neutral,12,howbad,0.586
38,-0.00106944,0.115569447,-0.116638667,pos,neutral,13,howbad,0
38,-0.00106944,0.115569447,-0.116638667,neg,neutral,14,howbad,0.564
38,-0.00106944,0.115569447,-0.116638667,neg,neutral,15,howbad,0.578
38,-0.00106944,0.115569447,-0.116638667,pos,neutral,16,howbad,0
38,-0.00106944,0.115569447,-0.116638667,neg,outgrp,17,howbad,0.44
38,-0.00106944,0.115569447,-0.116638667,pos,outgrp,18,howbad,0
38,-0.00106944,0.115569447,-0.116638667,pos,outgrp,19,howbad,0
38,-0.00106944,0.115569447,-0.116638667,neg,outgrp,20,howbad,0.602
38,-0.00106944,0.115569447,-0.116638667,pos,outgrp,21,howbad,0
38,-0.00106944,0.115569447,-0.116638667,neg,outgrp,22,howbad,0.596
38,-0.00106944,0.115569447,-0.116638667,pos,outgrp,23,howbad,0
38,-0.00106944,0.115569447,-0.116638667,neg,outgrp,24,howbad,0.57
39,0.218263893,0.186236113,0.032028,neg,ingrp,1,howbad,0.134
39,0.218263893,0.186236113,0.032028,pos,ingrp,2,howbad,0
39,0.218263893,0.186236113,0.032028,neg,ingrp,3,howbad,0.276
39,0.218263893,0.186236113,0.032028,pos,ingrp,4,howbad,0.002
39,0.218263893,0.186236113,0.032028,neg,ingrp,5,howbad,0.374
39,0.218263893,0.186236113,0.032028,pos,ingrp,6,howbad,0.002
39,0.218263893,0.186236113,0.032028,neg,ingrp,7,howbad,0.334
39,0.218263893,0.186236113,0.032028,pos,ingrp,8,howbad,0
39,0.218263893,0.186236113,0.032028,pos,neutral,9,howbad,0
39,0.218263893,0.186236113,0.032028,neg,neutral,10,howbad,0.424
